CustomerID,Age,Gender,Income,Location,PurchaseDate,AmountSpent,PageViews,EmailSubscribed,LastLoginDate
4FWGJW,47,Male,78504,Urban,2023-01-10 01:48:37.656064,93.45,93,True,2022-09-29 01:48:37.663320
4FWGJW,47,Male,78504,Urban,2023-04-12 01:48:37.656466,434.87,79,True,2022-11-23 01:48:37.663210
4FWGJW,47,Male,78504,Urban,2023-04-12 01:48:37.656466,434.87,93,True,2022-09-29 01:48:37.663320
4FWGJW,47,Male,78504,Urban,2023-06-03 01:48:37.657438,44.67,79,True,2022-11-23 01:48:37.663210
4FWGJW,47,Male,78504,Urban,2023-06-03 01:48:37.657438,44.67,93,True,2022-09-29 01:48:37.663320
CJJTRP,31,Male,51731,Urban,2023-09-15 01:48:37.657238,350.77,33,True,2023-04-03 01:48:37.663104
3ONA8M,48,Female,26344,Suburban,2022-10-12 01:48:37.656011,416.06,2,False,2022-12-22 01:48:37.663179
4ZWE2I,54,Female,83715,Suburban,2022-10-28 01:48:37.656837,409.35,8,False,2023-02-02 01:48:37.663241
4ZWE2I,54,Female,83715,Suburban,2023-01-10 01:48:37.657186,332.95,8,False,2023-02-02 01:48:37.663241
2YZX6P,70,Female,71409,Suburban,2022-11-27 01:48:37.656320,466.5,8,True,2023-03-09 01:48:37.663062
2YZX6P,70,Female,71409,Suburban,2023-01-29 01:48:37.657087,148.07,8,True,2023-03-09 01:48:37.663062
HITOMG,68,Male,50529,Urban,2023-06-15 01:48:37.656046,61.89,74,True,2023-08-19 01:48:37.663142
3Y59RI,36,Male,98825,Rural,2022-12-07 01:48:37.656280,176.02,38,True,2023-07-12 01:48:37.663751
4TP5WY,19,Female,26430,Suburban,2023-03-25 01:48:37.656047,20.42,47,False,2022-10-23 01:48:37.663082
4TP5WY,19,Female,26430,Suburban,2022-11-15 01:48:37.656071,10.51,47,False,2022-10-23 01:48:37.663082
0Q70OR,46,Male,58911,Urban,2023-01-01 01:48:37.656507,292.33,27,False,2022-10-29 01:48:37.663439
V8HZUA,38,Female,82512,Urban,2022-10-18 01:48:37.656600,356.8,7,True,2022-11-20 01:48:37.663646
V8HZUA,38,Female,82512,Urban,2023-05-06 01:48:37.656752,298.5,7,True,2022-11-20 01:48:37.663646
V8HZUA,38,Female,82512,Urban,2022-10-13 01:48:37.657288,74.66,7,True,2022-11-20 01:48:37.663646
W9SOIL,20,Male,40842,Rural,2023-04-08 01:48:37.656520,93.83,93,True,2023-08-31 01:48:37.663090
W9SOIL,20,Male,40842,Rural,2022-12-22 01:48:37.657082,469.36,93,True,2023-08-31 01:48:37.663090
W9SOIL,20,Male,40842,Rural,2023-07-10 01:48:37.657160,345.49,93,True,2023-08-31 01:48:37.663090
KM2BGY,61,Female,84314,Rural,2022-09-28 01:48:37.656251,161.5,5,True,2023-07-19 01:48:37.663262
KM2BGY,61,Female,84314,Rural,2022-09-28 01:48:37.656251,161.5,34,False,2023-06-26 01:48:37.663323
KM2BGY,61,Female,84314,Rural,2022-09-28 01:48:37.656251,161.5,70,True,2022-10-25 01:48:37.663667
MZ356N,51,Female,22613,Urban,2023-02-06 01:48:37.655935,87.51,9,True,2023-02-17 01:48:37.663375
MZ356N,51,Female,22613,Urban,2023-02-10 01:48:37.656775,419.22,9,True,2023-02-17 01:48:37.663375
MZ356N,51,Female,22613,Urban,2022-11-30 01:48:37.656828,29.77,9,True,2023-02-17 01:48:37.663375
RI6MWQ,26,Male,66512,Rural,2022-12-24 01:48:37.656102,297.04,34,False,2023-02-07 01:48:37.663778
RI6MWQ,26,Male,66512,Rural,2022-11-12 01:48:37.656118,242.86,34,False,2023-02-07 01:48:37.663778
RI6MWQ,26,Male,66512,Rural,2023-04-02 01:48:37.656452,347.06,34,False,2023-02-07 01:48:37.663778
RI6MWQ,26,Male,66512,Rural,2023-08-01 01:48:37.657468,280.81,34,False,2023-02-07 01:48:37.663778
G2W6KP,40,Male,78430,Rural,2022-10-20 01:48:37.656601,363.64,76,False,2023-01-31 01:48:37.663110
G2W6KP,40,Male,78430,Rural,2023-02-07 01:48:37.657483,220.0,76,False,2023-01-31 01:48:37.663110
HP3DX7,53,Female,87015,Suburban,2022-10-06 01:48:37.656082,142.35,70,True,2022-10-19 01:48:37.663707
HP3DX7,53,Female,87015,Suburban,2022-10-13 01:48:37.656162,304.53,70,True,2022-10-19 01:48:37.663707
HP3DX7,53,Female,87015,Suburban,2023-08-06 01:48:37.656256,291.09,70,True,2022-10-19 01:48:37.663707
HP3DX7,53,Female,87015,Suburban,2022-12-06 01:48:37.656295,22.78,70,True,2022-10-19 01:48:37.663707
HP3DX7,53,Female,87015,Suburban,2022-12-01 01:48:37.656926,283.43,70,True,2022-10-19 01:48:37.663707
HP3DX7,53,Female,87015,Suburban,2023-04-29 01:48:37.657411,121.43,70,True,2022-10-19 01:48:37.663707
KWH224,64,Female,23279,Urban,2023-05-06 01:48:37.656317,327.84,73,False,2023-01-14 01:48:37.663273
KWH224,64,Female,23279,Urban,2023-05-06 01:48:37.656317,327.84,52,True,2023-09-15 01:48:37.663352
KWH224,64,Female,23279,Urban,2023-05-06 01:48:37.656317,327.84,74,True,2023-07-31 01:48:37.663355
KWH224,64,Female,23279,Urban,2023-09-19 01:48:37.657106,330.36,73,False,2023-01-14 01:48:37.663273
KWH224,64,Female,23279,Urban,2023-09-19 01:48:37.657106,330.36,52,True,2023-09-15 01:48:37.663352
KWH224,64,Female,23279,Urban,2023-09-19 01:48:37.657106,330.36,74,True,2023-07-31 01:48:37.663355
9ILV5K,67,Male,27516,Rural,2023-09-17 01:48:37.656942,300.49,100,True,2023-03-18 01:48:37.663477
9ILV5K,67,Male,27516,Rural,2023-03-30 01:48:37.657427,181.22,100,True,2023-03-18 01:48:37.663477
DDQGQL,34,Male,39924,Urban,2023-08-28 01:48:37.656379,242.65,70,True,2023-01-23 01:48:37.663201
DDQGQL,34,Male,39924,Urban,2023-08-28 01:48:37.656379,242.65,81,False,2023-05-17 01:48:37.663624
DDQGQL,34,Male,39924,Urban,2023-09-08 01:48:37.656805,430.53,70,True,2023-01-23 01:48:37.663201
DDQGQL,34,Male,39924,Urban,2023-09-08 01:48:37.656805,430.53,81,False,2023-05-17 01:48:37.663624
ZRVTVO,44,Male,89514,Urban,2023-05-25 01:48:37.656527,424.17,20,False,2023-01-04 01:48:37.663605
ZRVTVO,44,Male,89514,Urban,2023-05-25 01:48:37.656527,424.17,43,False,2023-04-12 01:48:37.663715
ZRVTVO,44,Male,89514,Urban,2023-05-25 01:48:37.656527,424.17,27,True,2023-07-24 01:48:37.663744
S43CV2,69,Male,84350,Urban,2023-05-12 01:48:37.656327,39.03,33,True,2022-10-16 01:48:37.663293
S43CV2,69,Male,84350,Urban,2023-05-12 01:48:37.656327,39.03,45,True,2022-11-15 01:48:37.663638
S43CV2,69,Male,84350,Urban,2023-01-01 01:48:37.656553,481.22,33,True,2022-10-16 01:48:37.663293
S43CV2,69,Male,84350,Urban,2023-01-01 01:48:37.656553,481.22,45,True,2022-11-15 01:48:37.663638
S43CV2,69,Male,84350,Urban,2022-12-22 01:48:37.656618,86.91,33,True,2022-10-16 01:48:37.663293
S43CV2,69,Male,84350,Urban,2022-12-22 01:48:37.656618,86.91,45,True,2022-11-15 01:48:37.663638
S43CV2,69,Male,84350,Urban,2022-12-29 01:48:37.656701,497.35,33,True,2022-10-16 01:48:37.663293
S43CV2,69,Male,84350,Urban,2022-12-29 01:48:37.656701,497.35,45,True,2022-11-15 01:48:37.663638
DHNUGU,62,Female,87539,Suburban,2022-12-28 01:48:37.656594,165.96,72,True,2023-07-26 01:48:37.663117
DHNUGU,62,Female,87539,Suburban,2022-12-28 01:48:37.656594,165.96,95,True,2022-10-18 01:48:37.663709
M0NVIF,28,Male,88586,Rural,2022-12-12 01:48:37.655958,140.34,45,True,2022-09-26 01:48:37.663071
M0NVIF,28,Male,88586,Rural,2022-12-12 01:48:37.655958,140.34,40,False,2023-05-01 01:48:37.663238
M0NVIF,28,Male,88586,Rural,2022-12-12 01:48:37.655958,140.34,7,False,2023-09-16 01:48:37.663356
M0NVIF,28,Male,88586,Rural,2022-12-12 01:48:37.655958,140.34,31,True,2023-08-01 01:48:37.663582
M0NVIF,28,Male,88586,Rural,2022-12-12 01:48:37.655958,140.34,38,False,2023-02-26 01:48:37.663671
M0NVIF,28,Male,88586,Rural,2022-12-12 01:48:37.655958,140.34,81,True,2023-08-28 01:48:37.663710
M0NVIF,28,Male,88586,Rural,2023-09-13 01:48:37.656834,453.21,45,True,2022-09-26 01:48:37.663071
M0NVIF,28,Male,88586,Rural,2023-09-13 01:48:37.656834,453.21,40,False,2023-05-01 01:48:37.663238
M0NVIF,28,Male,88586,Rural,2023-09-13 01:48:37.656834,453.21,7,False,2023-09-16 01:48:37.663356
M0NVIF,28,Male,88586,Rural,2023-09-13 01:48:37.656834,453.21,31,True,2023-08-01 01:48:37.663582
M0NVIF,28,Male,88586,Rural,2023-09-13 01:48:37.656834,453.21,38,False,2023-02-26 01:48:37.663671
M0NVIF,28,Male,88586,Rural,2023-09-13 01:48:37.656834,453.21,81,True,2023-08-28 01:48:37.663710
M0NVIF,28,Male,88586,Rural,2022-11-09 01:48:37.657379,76.22,45,True,2022-09-26 01:48:37.663071
M0NVIF,28,Male,88586,Rural,2022-11-09 01:48:37.657379,76.22,40,False,2023-05-01 01:48:37.663238
M0NVIF,28,Male,88586,Rural,2022-11-09 01:48:37.657379,76.22,7,False,2023-09-16 01:48:37.663356
M0NVIF,28,Male,88586,Rural,2022-11-09 01:48:37.657379,76.22,31,True,2023-08-01 01:48:37.663582
M0NVIF,28,Male,88586,Rural,2022-11-09 01:48:37.657379,76.22,38,False,2023-02-26 01:48:37.663671
M0NVIF,28,Male,88586,Rural,2022-11-09 01:48:37.657379,76.22,81,True,2023-08-28 01:48:37.663710
M0NVIF,28,Male,88586,Rural,2023-05-06 01:48:37.657454,250.89,45,True,2022-09-26 01:48:37.663071
M0NVIF,28,Male,88586,Rural,2023-05-06 01:48:37.657454,250.89,40,False,2023-05-01 01:48:37.663238
M0NVIF,28,Male,88586,Rural,2023-05-06 01:48:37.657454,250.89,7,False,2023-09-16 01:48:37.663356
M0NVIF,28,Male,88586,Rural,2023-05-06 01:48:37.657454,250.89,31,True,2023-08-01 01:48:37.663582
M0NVIF,28,Male,88586,Rural,2023-05-06 01:48:37.657454,250.89,38,False,2023-02-26 01:48:37.663671
M0NVIF,28,Male,88586,Rural,2023-05-06 01:48:37.657454,250.89,81,True,2023-08-28 01:48:37.663710
M0NVIF,28,Male,88586,Rural,2023-01-20 01:48:37.657455,245.05,45,True,2022-09-26 01:48:37.663071
M0NVIF,28,Male,88586,Rural,2023-01-20 01:48:37.657455,245.05,40,False,2023-05-01 01:48:37.663238
M0NVIF,28,Male,88586,Rural,2023-01-20 01:48:37.657455,245.05,7,False,2023-09-16 01:48:37.663356
M0NVIF,28,Male,88586,Rural,2023-01-20 01:48:37.657455,245.05,31,True,2023-08-01 01:48:37.663582
M0NVIF,28,Male,88586,Rural,2023-01-20 01:48:37.657455,245.05,38,False,2023-02-26 01:48:37.663671
M0NVIF,28,Male,88586,Rural,2023-01-20 01:48:37.657455,245.05,81,True,2023-08-28 01:48:37.663710
7FCO8S,34,Female,53989,Rural,2023-04-01 01:48:37.656049,276.15,89,False,2023-01-04 01:48:37.663051
7FCO8S,34,Female,53989,Rural,2023-04-01 01:48:37.656049,276.15,67,False,2023-04-10 01:48:37.663570
7FCO8S,34,Female,53989,Rural,2023-06-23 01:48:37.656286,328.64,89,False,2023-01-04 01:48:37.663051
7FCO8S,34,Female,53989,Rural,2023-06-23 01:48:37.656286,328.64,67,False,2023-04-10 01:48:37.663570
7FCO8S,34,Female,53989,Rural,2023-09-08 01:48:37.656463,94.05,89,False,2023-01-04 01:48:37.663051
7FCO8S,34,Female,53989,Rural,2023-09-08 01:48:37.656463,94.05,67,False,2023-04-10 01:48:37.663570
NZWR70,24,Male,64440,Rural,2023-06-16 01:48:37.656429,268.75,56,True,2023-01-23 01:48:37.663297
NZWR70,24,Male,64440,Rural,2023-02-20 01:48:37.656738,372.07,56,True,2023-01-23 01:48:37.663297
NZWR70,24,Male,64440,Rural,2022-12-11 01:48:37.657437,429.16,56,True,2023-01-23 01:48:37.663297
O0I994,37,Male,32233,Urban,2023-09-16 01:48:37.655942,74.85,40,False,2023-02-01 01:48:37.663424
O0I994,37,Male,32233,Urban,2023-02-25 01:48:37.656744,237.42,40,False,2023-02-01 01:48:37.663424
O0I994,37,Male,32233,Urban,2022-09-25 01:48:37.656993,440.07,40,False,2023-02-01 01:48:37.663424
O0I994,37,Male,32233,Urban,2023-06-11 01:48:37.657091,329.4,40,False,2023-02-01 01:48:37.663424
DN3PYR,23,Male,54239,Suburban,2023-08-22 01:48:37.656449,106.73,16,True,2023-09-15 01:48:37.663106
3Q3KE2,35,Male,96757,Urban,2023-05-23 01:48:37.656294,76.7,63,False,2022-11-25 01:48:37.663295
3Q3KE2,35,Male,96757,Urban,2022-11-30 01:48:37.656641,71.15,63,False,2022-11-25 01:48:37.663295
3Q3KE2,35,Male,96757,Urban,2023-04-02 01:48:37.656726,165.41,63,False,2022-11-25 01:48:37.663295
3Q3KE2,35,Male,96757,Urban,2023-07-26 01:48:37.656815,214.16,63,False,2022-11-25 01:48:37.663295
12PCZ0,48,Male,78313,Suburban,2022-10-22 01:48:37.656945,32.61,95,False,2023-03-17 01:48:37.663730
12PCZ0,48,Male,78313,Suburban,2022-09-22 01:48:37.657430,151.61,95,False,2023-03-17 01:48:37.663730
AL1WDE,60,Male,38760,Rural,2023-04-03 01:48:37.656115,447.09,48,False,2023-03-21 01:48:37.663133
AL1WDE,60,Male,38760,Rural,2023-04-03 01:48:37.656115,447.09,63,True,2023-03-31 01:48:37.663302
AL1WDE,60,Male,38760,Rural,2023-04-03 01:48:37.656115,447.09,98,False,2023-06-24 01:48:37.663743
AL1WDE,60,Male,38760,Rural,2023-04-27 01:48:37.656357,225.13,48,False,2023-03-21 01:48:37.663133
AL1WDE,60,Male,38760,Rural,2023-04-27 01:48:37.656357,225.13,63,True,2023-03-31 01:48:37.663302
AL1WDE,60,Male,38760,Rural,2023-04-27 01:48:37.656357,225.13,98,False,2023-06-24 01:48:37.663743
AL1WDE,60,Male,38760,Rural,2023-09-08 01:48:37.656372,465.33,48,False,2023-03-21 01:48:37.663133
AL1WDE,60,Male,38760,Rural,2023-09-08 01:48:37.656372,465.33,63,True,2023-03-31 01:48:37.663302
AL1WDE,60,Male,38760,Rural,2023-09-08 01:48:37.656372,465.33,98,False,2023-06-24 01:48:37.663743
AL1WDE,60,Male,38760,Rural,2023-07-31 01:48:37.656511,214.43,48,False,2023-03-21 01:48:37.663133
AL1WDE,60,Male,38760,Rural,2023-07-31 01:48:37.656511,214.43,63,True,2023-03-31 01:48:37.663302
AL1WDE,60,Male,38760,Rural,2023-07-31 01:48:37.656511,214.43,98,False,2023-06-24 01:48:37.663743
AL1WDE,60,Male,38760,Rural,2023-06-13 01:48:37.656725,199.3,48,False,2023-03-21 01:48:37.663133
AL1WDE,60,Male,38760,Rural,2023-06-13 01:48:37.656725,199.3,63,True,2023-03-31 01:48:37.663302
AL1WDE,60,Male,38760,Rural,2023-06-13 01:48:37.656725,199.3,98,False,2023-06-24 01:48:37.663743
AL1WDE,60,Male,38760,Rural,2023-07-11 01:48:37.657357,191.78,48,False,2023-03-21 01:48:37.663133
AL1WDE,60,Male,38760,Rural,2023-07-11 01:48:37.657357,191.78,63,True,2023-03-31 01:48:37.663302
AL1WDE,60,Male,38760,Rural,2023-07-11 01:48:37.657357,191.78,98,False,2023-06-24 01:48:37.663743
3O9U1B,52,Male,66249,Urban,2023-08-21 01:48:37.656602,179.7,58,False,2022-10-24 01:48:37.663070
3O9U1B,52,Male,66249,Urban,2023-08-21 01:48:37.656602,179.7,57,True,2023-04-13 01:48:37.663238
3O9U1B,52,Male,66249,Urban,2023-08-21 01:48:37.656602,179.7,31,False,2023-01-04 01:48:37.663378
3O9U1B,52,Male,66249,Urban,2023-08-21 01:48:37.656602,179.7,24,True,2023-01-19 01:48:37.663418
3O9U1B,52,Male,66249,Urban,2023-08-21 01:48:37.656602,179.7,15,True,2022-10-17 01:48:37.663472
3O9U1B,52,Male,66249,Urban,2022-12-15 01:48:37.656982,495.17,58,False,2022-10-24 01:48:37.663070
3O9U1B,52,Male,66249,Urban,2022-12-15 01:48:37.656982,495.17,57,True,2023-04-13 01:48:37.663238
3O9U1B,52,Male,66249,Urban,2022-12-15 01:48:37.656982,495.17,31,False,2023-01-04 01:48:37.663378
3O9U1B,52,Male,66249,Urban,2022-12-15 01:48:37.656982,495.17,24,True,2023-01-19 01:48:37.663418
3O9U1B,52,Male,66249,Urban,2022-12-15 01:48:37.656982,495.17,15,True,2022-10-17 01:48:37.663472
T65721,69,Female,80478,Rural,2023-03-28 01:48:37.656673,447.69,64,False,2022-11-05 01:48:37.663370
T65721,69,Female,80478,Rural,2023-03-28 01:48:37.656673,447.69,78,True,2023-02-23 01:48:37.663765
T65721,69,Female,80478,Rural,2023-06-13 01:48:37.657127,152.79,64,False,2022-11-05 01:48:37.663370
T65721,69,Female,80478,Rural,2023-06-13 01:48:37.657127,152.79,78,True,2023-02-23 01:48:37.663765
3N8XTQ,67,Male,43844,Suburban,2022-12-24 01:48:37.656301,320.34,6,False,2023-01-30 01:48:37.663404
3N8XTQ,67,Male,43844,Suburban,2023-09-08 01:48:37.656760,329.48,6,False,2023-01-30 01:48:37.663404
3N8XTQ,67,Male,43844,Suburban,2023-05-14 01:48:37.656768,163.33,6,False,2023-01-30 01:48:37.663404
TVUKT8,53,Male,96726,Suburban,2023-03-23 01:48:37.656274,462.42,82,False,2023-05-21 01:48:37.663427
TVUKT8,53,Male,96726,Suburban,2022-12-16 01:48:37.656436,360.64,82,False,2023-05-21 01:48:37.663427
TVUKT8,53,Male,96726,Suburban,2023-09-04 01:48:37.656952,10.32,82,False,2023-05-21 01:48:37.663427
XUJFXF,38,Female,44406,Urban,2022-12-09 01:48:37.656077,194.67,73,False,2022-10-14 01:48:37.663235
XUJFXF,38,Female,44406,Urban,2022-12-09 01:48:37.656077,194.67,9,True,2023-03-24 01:48:37.663670
XUJFXF,38,Female,44406,Urban,2023-05-29 01:48:37.656861,19.09,73,False,2022-10-14 01:48:37.663235
XUJFXF,38,Female,44406,Urban,2023-05-29 01:48:37.656861,19.09,9,True,2023-03-24 01:48:37.663670
FEI95C,36,Female,97671,Urban,2022-12-29 01:48:37.655965,289.88,91,True,2023-04-17 01:48:37.663790
FEI95C,36,Female,97671,Urban,2023-04-30 01:48:37.656061,88.35,91,True,2023-04-17 01:48:37.663790
FEI95C,36,Female,97671,Urban,2023-03-24 01:48:37.656174,344.79,91,True,2023-04-17 01:48:37.663790
FEI95C,36,Female,97671,Urban,2022-12-19 01:48:37.656181,476.18,91,True,2023-04-17 01:48:37.663790
FEI95C,36,Female,97671,Urban,2023-05-15 01:48:37.656764,39.34,91,True,2023-04-17 01:48:37.663790
FEI95C,36,Female,97671,Urban,2023-07-24 01:48:37.657491,448.69,91,True,2023-04-17 01:48:37.663790
ABMOMV,44,Male,67598,Rural,2023-07-25 01:48:37.656328,157.11,53,False,2022-10-03 01:48:37.663084
ABMOMV,44,Male,67598,Rural,2023-07-25 01:48:37.656328,157.11,56,True,2022-11-10 01:48:37.663752
ABMOMV,44,Male,67598,Rural,2023-08-01 01:48:37.656525,204.3,53,False,2022-10-03 01:48:37.663084
ABMOMV,44,Male,67598,Rural,2023-08-01 01:48:37.656525,204.3,56,True,2022-11-10 01:48:37.663752
7Z65OJ,21,Male,33688,Rural,2022-12-08 01:48:37.656938,458.26,16,False,2022-12-17 01:48:37.663078
SF3MNV,46,Male,54023,Rural,2022-11-14 01:48:37.655974,65.93,67,True,2023-04-03 01:48:37.663198
SF3MNV,46,Male,54023,Rural,2022-11-14 01:48:37.655974,65.93,73,True,2023-01-28 01:48:37.663292
SF3MNV,46,Male,54023,Rural,2022-09-29 01:48:37.657415,134.74,67,True,2023-04-03 01:48:37.663198
SF3MNV,46,Male,54023,Rural,2022-09-29 01:48:37.657415,134.74,73,True,2023-01-28 01:48:37.663292
ZWK7M2,50,Male,39671,Urban,2023-02-22 01:48:37.656808,471.72,19,False,2023-08-09 01:48:37.663309
ZWK7M2,50,Male,39671,Urban,2023-02-22 01:48:37.656808,471.72,63,True,2022-12-30 01:48:37.663457
ZWK7M2,50,Male,39671,Urban,2023-06-23 01:48:37.657007,244.03,19,False,2023-08-09 01:48:37.663309
ZWK7M2,50,Male,39671,Urban,2023-06-23 01:48:37.657007,244.03,63,True,2022-12-30 01:48:37.663457
O2ETM1,48,Female,62098,Rural,2023-07-22 01:48:37.656474,420.99,32,False,2023-03-04 01:48:37.663052
O2ETM1,48,Female,62098,Rural,2023-07-22 01:48:37.656474,420.99,14,False,2023-07-24 01:48:37.663248
O2ETM1,48,Female,62098,Rural,2023-07-22 01:48:37.656474,420.99,7,True,2023-03-21 01:48:37.663753
O2ETM1,48,Female,62098,Rural,2023-04-03 01:48:37.657384,191.06,32,False,2023-03-04 01:48:37.663052
O2ETM1,48,Female,62098,Rural,2023-04-03 01:48:37.657384,191.06,14,False,2023-07-24 01:48:37.663248
O2ETM1,48,Female,62098,Rural,2023-04-03 01:48:37.657384,191.06,7,True,2023-03-21 01:48:37.663753
8920TF,51,Female,45116,Suburban,2023-09-09 01:48:37.656123,483.85,43,False,2023-08-13 01:48:37.663411
8920TF,51,Female,45116,Suburban,2023-09-09 01:48:37.656123,483.85,52,True,2023-02-23 01:48:37.663522
8920TF,51,Female,45116,Suburban,2023-01-17 01:48:37.656792,78.39,43,False,2023-08-13 01:48:37.663411
8920TF,51,Female,45116,Suburban,2023-01-17 01:48:37.656792,78.39,52,True,2023-02-23 01:48:37.663522
464KA7,61,Male,96562,Suburban,2023-03-20 01:48:37.656488,425.8,85,False,2023-03-25 01:48:37.663475
464KA7,61,Male,96562,Suburban,2023-03-20 01:48:37.656488,425.8,63,True,2022-09-27 01:48:37.663662
G11PZ5,33,Female,65129,Suburban,2022-10-11 01:48:37.656151,498.16,29,True,2022-11-28 01:48:37.663634
45Y56I,48,Male,80994,Suburban,2022-11-02 01:48:37.657163,22.12,42,True,2022-11-25 01:48:37.663776
45Y56I,48,Male,80994,Suburban,2022-11-26 01:48:37.657253,13.66,42,True,2022-11-25 01:48:37.663776
USQ90V,55,Female,76636,Rural,2022-11-10 01:48:37.656281,80.87,34,True,2023-02-16 01:48:37.663232
USQ90V,55,Female,76636,Rural,2022-10-29 01:48:37.656819,249.91,34,True,2023-02-16 01:48:37.663232
USQ90V,55,Female,76636,Rural,2023-06-06 01:48:37.657264,395.67,34,True,2023-02-16 01:48:37.663232
O3VDTS,46,Male,49786,Rural,2023-04-13 01:48:37.656163,267.72,11,False,2023-02-03 01:48:37.663488
Q1GJ13,28,Female,22750,Suburban,2023-06-20 01:48:37.656736,100.52,20,False,2023-04-22 01:48:37.663060
Q1GJ13,28,Female,22750,Suburban,2023-06-20 01:48:37.656736,100.52,65,True,2023-08-22 01:48:37.663244
Q1GJ13,28,Female,22750,Suburban,2023-06-20 01:48:37.656736,100.52,82,False,2023-04-29 01:48:37.663316
Q1GJ13,28,Female,22750,Suburban,2023-06-20 01:48:37.656736,100.52,3,True,2022-10-10 01:48:37.663531
Q1GJ13,28,Female,22750,Suburban,2023-04-20 01:48:37.657435,104.2,20,False,2023-04-22 01:48:37.663060
Q1GJ13,28,Female,22750,Suburban,2023-04-20 01:48:37.657435,104.2,65,True,2023-08-22 01:48:37.663244
Q1GJ13,28,Female,22750,Suburban,2023-04-20 01:48:37.657435,104.2,82,False,2023-04-29 01:48:37.663316
Q1GJ13,28,Female,22750,Suburban,2023-04-20 01:48:37.657435,104.2,3,True,2022-10-10 01:48:37.663531
ZUOVA0,49,Male,56525,Rural,2023-03-15 01:48:37.656698,150.15,7,False,2023-05-07 01:48:37.663299
ZUOVA0,49,Male,56525,Rural,2023-03-15 01:48:37.656698,150.15,31,True,2022-12-14 01:48:37.663519
ZUOVA0,49,Male,56525,Rural,2023-09-19 01:48:37.657117,72.37,7,False,2023-05-07 01:48:37.663299
ZUOVA0,49,Male,56525,Rural,2023-09-19 01:48:37.657117,72.37,31,True,2022-12-14 01:48:37.663519
ZUOVA0,49,Male,56525,Rural,2022-10-22 01:48:37.657444,275.82,7,False,2023-05-07 01:48:37.663299
ZUOVA0,49,Male,56525,Rural,2022-10-22 01:48:37.657444,275.82,31,True,2022-12-14 01:48:37.663519
ZUOVA0,49,Male,56525,Rural,2022-12-26 01:48:37.657471,380.83,7,False,2023-05-07 01:48:37.663299
ZUOVA0,49,Male,56525,Rural,2022-12-26 01:48:37.657471,380.83,31,True,2022-12-14 01:48:37.663519
1XBF03,60,Female,21445,Rural,2022-12-31 01:48:37.656003,400.47,32,True,2023-02-03 01:48:37.663114
1XBF03,60,Female,21445,Rural,2022-12-31 01:48:37.656003,400.47,6,False,2023-08-31 01:48:37.663498
1XBF03,60,Female,21445,Rural,2022-12-31 01:48:37.656003,400.47,48,True,2023-02-09 01:48:37.663514
1XBF03,60,Female,21445,Rural,2022-12-31 01:48:37.656003,400.47,60,True,2023-04-28 01:48:37.663631
1XBF03,60,Female,21445,Rural,2022-12-31 01:48:37.656003,400.47,65,True,2023-03-19 01:48:37.663652
QCXOE3,47,Male,81657,Urban,2022-12-26 01:48:37.656579,280.78,56,True,2023-04-03 01:48:37.663346
QCXOE3,47,Male,81657,Urban,2022-12-26 01:48:37.656579,280.78,42,True,2022-10-27 01:48:37.663784
QCXOE3,47,Male,81657,Urban,2022-11-30 01:48:37.656762,178.16,56,True,2023-04-03 01:48:37.663346
QCXOE3,47,Male,81657,Urban,2022-11-30 01:48:37.656762,178.16,42,True,2022-10-27 01:48:37.663784
FBRDB0,29,Male,93723,Urban,2023-03-02 01:48:37.656468,218.09,58,True,2023-04-29 01:48:37.663120
FBRDB0,29,Male,93723,Urban,2023-03-02 01:48:37.656468,218.09,80,True,2023-08-12 01:48:37.663542
FBRDB0,29,Male,93723,Urban,2023-07-06 01:48:37.656585,165.9,58,True,2023-04-29 01:48:37.663120
FBRDB0,29,Male,93723,Urban,2023-07-06 01:48:37.656585,165.9,80,True,2023-08-12 01:48:37.663542
FBRDB0,29,Male,93723,Urban,2023-07-01 01:48:37.657105,468.6,58,True,2023-04-29 01:48:37.663120
FBRDB0,29,Male,93723,Urban,2023-07-01 01:48:37.657105,468.6,80,True,2023-08-12 01:48:37.663542
FBRDB0,29,Male,93723,Urban,2022-12-02 01:48:37.657182,376.72,58,True,2023-04-29 01:48:37.663120
FBRDB0,29,Male,93723,Urban,2022-12-02 01:48:37.657182,376.72,80,True,2023-08-12 01:48:37.663542
SLECPY,61,Female,37975,Rural,2022-11-21 01:48:37.657150,442.86,26,False,2022-11-11 01:48:37.663403
SLECPY,61,Female,37975,Rural,2022-11-21 01:48:37.657150,442.86,15,True,2023-08-22 01:48:37.663802
PD4W8W,60,Female,58599,Rural,2022-12-20 01:48:37.656018,485.51,99,True,2023-07-28 01:48:37.663197
PD4W8W,60,Female,58599,Rural,2022-12-20 01:48:37.656018,485.51,31,False,2022-11-22 01:48:37.663618
PD4W8W,60,Female,58599,Rural,2023-07-26 01:48:37.656425,134.88,99,True,2023-07-28 01:48:37.663197
PD4W8W,60,Female,58599,Rural,2023-07-26 01:48:37.656425,134.88,31,False,2022-11-22 01:48:37.663618
2Q5YNT,39,Female,41503,Rural,2022-11-08 01:48:37.656067,92.92,94,False,2022-10-22 01:48:37.663768
2Q5YNT,39,Female,41503,Rural,2023-03-11 01:48:37.657264,291.33,94,False,2022-10-22 01:48:37.663768
